trial_id,session_id,block_id,session_trial_idx,char_rep,label,go_onset_bin,delay_onset_bin,T,n_channels,had_global_std
1761,t5.2019.12.11,7,304,9,w,93750,93581,100,192,True
1762,t5.2019.12.11,7,305,9,y,94010,93850,100,192,True
1763,t5.2019.12.11,7,306,9,t,94268,94110,100,192,True
1764,t5.2019.12.11,7,307,9,k,94604,94368,100,192,True
1765,t5.2019.12.11,7,308,9,tilde,94855,94705,100,192,True
1766,t5.2019.12.11,7,309,9,x,95112,94955,100,192,True
1767,t5.2019.12.18,2,0,0,n,5338,5157,100,192,True
1768,t5.2019.12.18,2,1,0,k,5682,5438,100,192,True
1769,t5.2019.12.18,2,2,0,g,5963,5782,100,192,True
1770,t5.2019.12.18,2,3,0,q,6290,6063,100,192,True
1771,t5.2019.12.18,2,4,0,d,6549,6390,100,192,True
1772,t5.2019.12.18,2,5,0,j,6818,6649,100,192,True
1773,t5.2019.12.18,2,6,0,v,7154,6918,100,192,True
1774,t5.2019.12.18,2,7,0,o,7490,7254,100,192,True
1775,t5.2019.12.18,2,8,0,b,7801,7590,100,192,True
1776,t5.2019.12.18,2,9,0,apostrophe,8070,7901,100,192,True
1777,t5.2019.12.18,2,10,0,e,8336,8170,100,192,True
1778,t5.2019.12.18,2,11,0,m,8660,8436,100,192,True
1779,t5.2019.12.18,2,12,0,p,8985,8760,100,192,True
1780,t5.2019.12.18,2,13,0,tilde,9305,9085,100,192,True
1781,t5.2019.12.18,2,14,0,h,9572,9405,100,192,True
1782,t5.2019.12.18,2,15,0,w,9907,9672,100,192,True
1783,t5.2019.12.18,2,16,0,a,10245,10007,100,192,True
1784,t5.2019.12.18,2,17,0,s,10527,10345,100,192,True
1785,t5.2019.12.18,2,18,0,l,10873,10628,100,192,True
1786,t5.2019.12.18,2,19,0,u,11190,10973,100,192,True
1787,t5.2019.12.18,2,20,0,r,11508,11290,100,192,True
1788,t5.2019.12.18,2,21,0,comma,11801,11608,100,192,True
1789,t5.2019.12.18,2,22,0,y,12094,11901,100,192,True
1790,t5.2019.12.18,2,23,0,c,12407,12194,100,192,True
1791,t5.2019.12.18,2,24,0,questionMark,12689,12507,100,192,True
1792,t5.2019.12.18,2,25,0,greaterThan,13031,12789,100,192,True
1793,t5.2019.12.18,2,26,0,i,13335,13131,100,192,True
1794,t5.2019.12.18,2,27,0,t,13643,13435,100,192,True
1795,t5.2019.12.18,2,28,0,z,13985,13743,100,192,True
1796,t5.2019.12.18,2,29,0,x,14319,14086,100,192,True
1797,t5.2019.12.18,2,30,0,f,14654,14419,100,192,True
1798,t5.2019.12.18,2,31,1,m,14988,14754,100,192,True
1799,t5.2019.12.18,2,32,1,d,15263,15088,100,192,True
1800,t5.2019.12.18,2,33,1,j,15584,15363,100,192,True
1801,t5.2019.12.18,2,34,1,y,15901,15684,100,192,True
1802,t5.2019.12.18,2,35,1,apostrophe,16169,16001,100,192,True
1803,t5.2019.12.18,2,36,1,k,16481,16269,100,192,True
1804,t5.2019.12.18,2,37,1,questionMark,16771,16582,100,192,True
1805,t5.2019.12.18,2,38,1,o,17073,16871,100,192,True
1806,t5.2019.12.18,2,39,1,greaterThan,17396,17173,100,192,True
1807,t5.2019.12.18,2,40,1,tilde,17743,17496,100,192,True
1808,t5.2019.12.18,2,41,1,a,18055,17844,100,192,True
1809,t5.2019.12.18,2,42,1,n,18320,18155,100,192,True
1810,t5.2019.12.18,2,43,1,t,18622,18421,100,192,True
1811,t5.2019.12.18,2,44,1,e,18917,18722,100,192,True
1812,t5.2019.12.18,2,45,1,x,19184,19017,100,192,True
1813,t5.2019.12.18,2,46,1,g,19458,19284,100,192,True
1814,t5.2019.12.18,2,47,1,i,19738,19558,100,192,True
1815,t5.2019.12.18,2,48,1,f,19995,19838,100,192,True
1816,t5.2019.12.18,2,49,1,u,20311,20095,100,192,True
1817,t5.2019.12.18,2,50,1,z,20620,20411,100,192,True
1818,t5.2019.12.18,2,51,1,b,20942,20721,100,192,True
1819,t5.2019.12.18,2,52,1,l,21223,21042,100,192,True
1820,t5.2019.12.18,2,53,1,v,21499,21323,100,192,True
1821,t5.2019.12.18,2,54,1,comma,21792,21599,100,192,True
1822,t5.2019.12.18,2,55,1,r,22109,21892,100,192,True
1823,t5.2019.12.18,2,56,1,c,22372,22209,100,192,True
1824,t5.2019.12.18,2,57,1,s,22680,22472,100,192,True
1825,t5.2019.12.18,2,58,1,w,23020,22780,100,192,True
1826,t5.2019.12.18,2,59,1,p,23334,23121,100,192,True
1827,t5.2019.12.18,2,60,1,q,23607,23434,100,192,True
1828,t5.2019.12.18,2,61,1,h,23899,23707,100,192,True
1829,t5.2019.12.18,2,62,2,tilde,24184,24000,100,192,True
1830,t5.2019.12.18,2,63,2,f,24503,24285,100,192,True
1831,t5.2019.12.18,2,64,2,w,24795,24603,100,192,True
1832,t5.2019.12.18,2,65,2,x,25140,24895,100,192,True
1833,t5.2019.12.18,2,66,2,greaterThan,25440,25240,100,192,True
1834,t5.2019.12.18,2,67,2,o,25735,25540,100,192,True
1835,t5.2019.12.18,2,68,2,n,25991,25836,100,192,True
1836,t5.2019.12.18,2,69,2,c,26327,26091,100,192,True
1837,t5.2019.12.18,2,70,2,z,26638,26427,100,192,True
1838,t5.2019.12.18,2,71,2,questionMark,26893,26738,100,192,True
1839,t5.2019.12.18,2,72,2,q,27154,26993,100,192,True
1840,t5.2019.12.18,2,73,2,r,27407,27254,100,192,True
1841,t5.2019.12.18,2,74,2,y,27718,27508,100,192,True
1842,t5.2019.12.18,2,75,2,v,28046,27818,100,192,True
1843,t5.2019.12.18,2,76,2,l,28307,28146,100,192,True
1844,t5.2019.12.18,2,77,2,b,28578,28408,100,192,True
1845,t5.2019.12.18,2,78,2,i,28874,28678,100,192,True
1846,t5.2019.12.18,2,79,2,h,29159,28974,100,192,True
1847,t5.2019.12.18,2,80,2,e,29460,29259,100,192,True
1848,t5.2019.12.18,2,81,2,comma,29755,29560,100,192,True
1849,t5.2019.12.18,2,82,2,j,30068,29856,100,192,True
1850,t5.2019.12.18,2,83,2,a,30409,30168,100,192,True
1851,t5.2019.12.18,2,84,2,g,30757,30509,100,192,True
1852,t5.2019.12.18,2,85,2,t,31054,30857,100,192,True
1853,t5.2019.12.18,2,86,2,d,31370,31154,100,192,True
1854,t5.2019.12.18,2,87,2,m,31642,31470,100,192,True
1855,t5.2019.12.18,2,88,2,k,31981,31742,100,192,True
1856,t5.2019.12.18,2,89,2,apostrophe,32261,32081,100,192,True
1857,t5.2019.12.18,2,90,2,u,32590,32361,100,192,True
1858,t5.2019.12.18,2,91,2,p,32932,32690,100,192,True
1859,t5.2019.12.18,2,92,2,s,33243,33032,100,192,True
1860,t5.2019.12.18,2,93,3,k,33574,33343,100,192,True
1861,t5.2019.12.18,2,94,3,c,33919,33675,100,192,True
1862,t5.2019.12.18,2,95,3,t,34204,34020,100,192,True
1863,t5.2019.12.18,2,96,3,q,34482,34305,100,192,True
1864,t5.2019.12.18,2,97,3,j,34778,34582,100,192,True
1865,t5.2019.12.18,2,98,3,e,35101,34878,100,192,True
1866,t5.2019.12.18,2,99,3,g,35439,35201,100,192,True
1867,t5.2019.12.18,2,100,3,p,35758,35539,100,192,True
1868,t5.2019.12.18,2,101,3,tilde,36011,35858,100,192,True
1869,t5.2019.12.18,2,102,3,v,36286,36111,100,192,True
1870,t5.2019.12.18,2,103,3,greaterThan,36548,36386,100,192,True
1871,t5.2019.12.18,2,104,3,b,36845,36648,100,192,True
1872,t5.2019.12.18,2,105,3,a,37112,36945,100,192,True
1873,t5.2019.12.18,2,106,3,questionMark,37377,37213,100,192,True
1874,t5.2019.12.18,2,107,3,apostrophe,37707,37477,100,192,True
1875,t5.2019.12.18,2,108,3,s,37959,37807,100,192,True
1876,t5.2019.12.18,2,109,3,y,38259,38059,100,192,True
1877,t5.2019.12.18,2,110,3,z,38550,38359,100,192,True
1878,t5.2019.12.18,2,111,3,w,38889,38650,100,192,True
1879,t5.2019.12.18,2,112,3,n,39171,38989,100,192,True
1880,t5.2019.12.18,2,113,3,h,39506,39271,100,192,True
1881,t5.2019.12.18,2,114,3,comma,39763,39606,100,192,True
1882,t5.2019.12.18,2,115,3,l,40073,39863,100,192,True
1883,t5.2019.12.18,2,116,3,i,40349,40173,100,192,True
1884,t5.2019.12.18,2,117,3,f,40613,40449,100,192,True
1885,t5.2019.12.18,2,118,3,d,40950,40713,100,192,True
1886,t5.2019.12.18,2,119,3,o,41252,41050,100,192,True
1887,t5.2019.12.18,2,120,3,x,41513,41352,100,192,True
1888,t5.2019.12.18,2,121,3,m,41767,41613,100,192,True
1889,t5.2019.12.18,2,122,3,u,42074,41867,100,192,True
1890,t5.2019.12.18,2,123,3,r,42325,42174,100,192,True
1891,t5.2019.12.18,2,124,4,p,42608,42425,100,192,True
1892,t5.2019.12.18,2,125,4,h,42880,42709,100,192,True
1893,t5.2019.12.18,2,126,4,e,43220,42980,100,192,True
1894,t5.2019.12.18,2,127,4,i,43488,43320,100,192,True
1895,t5.2019.12.18,2,128,4,w,43780,43588,100,192,True
1896,t5.2019.12.18,2,129,4,s,44059,43880,100,192,True
1897,t5.2019.12.18,2,130,4,o,44356,44159,100,192,True
1898,t5.2019.12.18,2,131,4,z,44655,44456,100,192,True
1899,t5.2019.12.18,2,132,4,c,44945,44755,100,192,True
1900,t5.2019.12.18,2,133,4,a,45291,45045,100,192,True
1901,t5.2019.12.18,2,134,4,apostrophe,45631,45391,100,192,True
1902,t5.2019.12.18,2,135,4,j,45959,45732,100,192,True
1903,t5.2019.12.18,2,136,4,v,46213,46059,100,192,True
1904,t5.2019.12.18,2,137,4,f,46555,46313,100,192,True
1905,t5.2019.12.18,2,138,4,b,46867,46655,100,192,True
1906,t5.2019.12.18,2,139,4,comma,47151,46967,100,192,True
1907,t5.2019.12.18,2,140,4,q,47406,47251,100,192,True
1908,t5.2019.12.18,2,141,4,k,47742,47506,100,192,True
1909,t5.2019.12.18,2,142,4,tilde,48088,47842,100,192,True
1910,t5.2019.12.18,2,143,4,g,48389,48188,100,192,True
1911,t5.2019.12.18,2,144,4,t,48681,48489,100,192,True
1912,t5.2019.12.18,2,145,4,n,48998,48781,100,192,True
1913,t5.2019.12.18,2,146,4,r,49330,49098,100,192,True
1914,t5.2019.12.18,2,147,4,l,49585,49430,100,192,True
1915,t5.2019.12.18,2,148,4,greaterThan,49870,49685,100,192,True
1916,t5.2019.12.18,2,149,4,y,50218,49970,100,192,True
1917,t5.2019.12.18,2,150,4,x,50472,50318,100,192,True
1918,t5.2019.12.18,2,151,4,m,50767,50572,100,192,True
1919,t5.2019.12.18,2,152,4,u,51093,50867,100,192,True
1920,t5.2019.12.18,2,153,4,d,51422,51193,100,192,True
1921,t5.2019.12.18,2,154,4,questionMark,51763,51522,100,192,True
1922,t5.2019.12.18,8,155,5,n,56031,55810,100,192,True
1923,t5.2019.12.18,8,156,5,f,56376,56131,100,192,True
1924,t5.2019.12.18,8,157,5,apostrophe,56688,56476,100,192,True
1925,t5.2019.12.18,8,158,5,tilde,56943,56788,100,192,True
1926,t5.2019.12.18,8,159,5,d,57271,57043,100,192,True
1927,t5.2019.12.18,8,160,5,z,57534,57371,100,192,True
1928,t5.2019.12.18,8,161,5,x,57875,57634,100,192,True
1929,t5.2019.12.18,8,162,5,a,58155,57975,100,192,True
1930,t5.2019.12.18,8,163,5,o,58437,58255,100,192,True
1931,t5.2019.12.18,8,164,5,j,58724,58537,100,192,True
1932,t5.2019.12.18,8,165,5,w,58980,58824,100,192,True
1933,t5.2019.12.18,8,166,5,questionMark,59250,59080,100,192,True
1934,t5.2019.12.18,8,167,5,s,59558,59351,100,192,True
1935,t5.2019.12.18,8,168,5,g,59861,59658,100,192,True
1936,t5.2019.12.18,8,169,5,e,60206,59961,100,192,True
1937,t5.2019.12.18,8,170,5,v,60540,60306,100,192,True
1938,t5.2019.12.18,8,171,5,u,60826,60640,100,192,True
1939,t5.2019.12.18,8,172,5,q,61173,60926,100,192,True
1940,t5.2019.12.18,8,173,5,k,61433,61274,100,192,True
1941,t5.2019.12.18,8,174,5,comma,61752,61534,100,192,True
1942,t5.2019.12.18,8,175,5,m,62005,61852,100,192,True
1943,t5.2019.12.18,8,176,5,y,62301,62106,100,192,True
1944,t5.2019.12.18,8,177,5,r,62606,62401,100,192,True
1945,t5.2019.12.18,8,178,5,p,62867,62707,100,192,True
1946,t5.2019.12.18,8,179,5,i,63216,62967,100,192,True
1947,t5.2019.12.18,8,180,5,h,63502,63316,100,192,True
1948,t5.2019.12.18,8,181,5,l,63781,63602,100,192,True
1949,t5.2019.12.18,8,182,5,b,64084,63881,100,192,True
1950,t5.2019.12.18,8,183,5,greaterThan,64429,64184,100,192,True
1951,t5.2019.12.18,8,184,5,c,64750,64529,100,192,True
1952,t5.2019.12.18,8,185,5,t,65097,64850,100,192,True
1953,t5.2019.12.18,8,186,6,greaterThan,65366,65197,100,192,True
1954,t5.2019.12.18,8,187,6,i,65628,65466,100,192,True
1955,t5.2019.12.18,8,188,6,apostrophe,65973,65728,100,192,True
1956,t5.2019.12.18,8,189,6,y,66290,66073,100,192,True
1957,t5.2019.12.18,8,190,6,tilde,66603,66390,100,192,True
1958,t5.2019.12.18,8,191,6,g,66911,66703,100,192,True
1959,t5.2019.12.18,8,192,6,h,67207,67011,100,192,True
1960,t5.2019.12.18,8,193,6,f,67483,67308,100,192,True
1961,t5.2019.12.18,8,194,6,c,67767,67583,100,192,True
1962,t5.2019.12.18,8,195,6,k,68044,67867,100,192,True
1963,t5.2019.12.18,8,196,6,comma,68334,68144,100,192,True
1964,t5.2019.12.18,8,197,6,j,68618,68434,100,192,True
1965,t5.2019.12.18,8,198,6,r,68968,68718,100,192,True
1966,t5.2019.12.18,8,199,6,q,69266,69068,100,192,True
1967,t5.2019.12.18,8,200,6,e,69583,69366,100,192,True
1968,t5.2019.12.18,8,201,6,o,69880,69684,100,192,True
1969,t5.2019.12.18,8,202,6,z,70166,69980,100,192,True
1970,t5.2019.12.18,8,203,6,v,70491,70266,100,192,True
1971,t5.2019.12.18,8,204,6,a,70758,70591,100,192,True
1972,t5.2019.12.18,8,205,6,s,71102,70858,100,192,True
1973,t5.2019.12.18,8,206,6,x,71401,71202,100,192,True
1974,t5.2019.12.18,8,207,6,p,71708,71501,100,192,True
1975,t5.2019.12.18,8,208,6,u,71980,71808,100,192,True
1976,t5.2019.12.18,8,209,6,b,72262,72080,100,192,True
1977,t5.2019.12.18,8,210,6,n,72526,72362,100,192,True
1978,t5.2019.12.18,8,211,6,w,72830,72626,100,192,True
1979,t5.2019.12.18,8,212,6,d,73081,72930,100,192,True
1980,t5.2019.12.18,8,213,6,l,73421,73181,100,192,True
1981,t5.2019.12.18,8,214,6,m,73763,73521,100,192,True
1982,t5.2019.12.18,8,215,6,questionMark,74094,73863,100,192,True
1983,t5.2019.12.18,8,216,6,t,74378,74194,100,192,True
1984,t5.2019.12.18,8,217,7,l,74630,74478,100,192,True
1985,t5.2019.12.18,8,218,7,d,74916,74730,100,192,True
1986,t5.2019.12.18,8,219,7,y,75169,75016,100,192,True
1987,t5.2019.12.18,8,220,7,apostrophe,75497,75269,100,192,True
1988,t5.2019.12.18,8,221,7,greaterThan,75814,75598,100,192,True
1989,t5.2019.12.18,8,222,7,m,76100,75914,100,192,True
1990,t5.2019.12.18,8,223,7,b,76364,76200,100,192,True
1991,t5.2019.12.18,8,224,7,r,76673,76464,100,192,True
1992,t5.2019.12.18,8,225,7,v,76938,76773,100,192,True
1993,t5.2019.12.18,8,226,7,n,77194,77038,100,192,True
1994,t5.2019.12.18,8,227,7,comma,77517,77294,100,192,True
1995,t5.2019.12.18,8,228,7,z,77801,77617,100,192,True
1996,t5.2019.12.18,8,229,7,o,78066,77901,100,192,True
1997,t5.2019.12.18,8,230,7,s,78357,78166,100,192,True
1998,t5.2019.12.18,8,231,7,c,78642,78458,100,192,True
1999,t5.2019.12.18,8,232,7,w,78940,78742,100,192,True
2000,t5.2019.12.18,8,233,7,questionMark,79275,79040,100,192,True
2001,t5.2019.12.18,8,234,7,p,79533,79375,100,192,True
2002,t5.2019.12.18,8,235,7,a,79821,79633,100,192,True
2003,t5.2019.12.18,8,236,7,f,80161,79922,100,192,True
2004,t5.2019.12.18,8,237,7,h,80509,80261,100,192,True
2005,t5.2019.12.18,8,238,7,q,80766,80609,100,192,True
2006,t5.2019.12.18,8,239,7,e,81041,80866,100,192,True
2007,t5.2019.12.18,8,240,7,t,81368,81141,100,192,True
2008,t5.2019.12.18,8,241,7,k,81641,81468,100,192,True
2009,t5.2019.12.18,8,242,7,u,81935,81741,100,192,True
2010,t5.2019.12.18,8,243,7,j,82237,82035,100,192,True
2011,t5.2019.12.18,8,244,7,x,82578,82337,100,192,True
2012,t5.2019.12.18,8,245,7,g,82913,82678,100,192,True
2013,t5.2019.12.18,8,246,7,tilde,83210,83013,100,192,True
2014,t5.2019.12.18,8,247,7,i,83495,83310,100,192,True
2015,t5.2019.12.18,8,248,8,w,83758,83595,100,192,True
2016,t5.2019.12.18,8,249,8,k,84070,83858,100,192,True
2017,t5.2019.12.18,8,250,8,greaterThan,84418,84170,100,192,True
2018,t5.2019.12.18,8,251,8,s,84752,84518,100,192,True
2019,t5.2019.12.18,8,252,8,c,85076,84852,100,192,True
2020,t5.2019.12.18,8,253,8,q,85328,85176,100,192,True
2021,t5.2019.12.18,8,254,8,p,85655,85428,100,192,True
2022,t5.2019.12.18,8,255,8,a,85927,85755,100,192,True
2023,t5.2019.12.18,8,256,8,n,86183,86028,100,192,True
2024,t5.2019.12.18,8,257,8,i,86437,86283,100,192,True
2025,t5.2019.12.18,8,258,8,comma,86698,86537,100,192,True
2026,t5.2019.12.18,8,259,8,tilde,87037,86798,100,192,True
2027,t5.2019.12.18,8,260,8,h,87287,87137,100,192,True
2028,t5.2019.12.18,8,261,8,questionMark,87580,87387,100,192,True
2029,t5.2019.12.18,8,262,8,e,87840,87680,100,192,True
2030,t5.2019.12.18,8,263,8,r,88119,87940,100,192,True
2031,t5.2019.12.18,8,264,8,v,88438,88219,100,192,True
2032,t5.2019.12.18,8,265,8,x,88718,88538,100,192,True
2033,t5.2019.12.18,8,266,8,t,89047,88818,100,192,True
2034,t5.2019.12.18,8,267,8,j,89392,89147,100,192,True
2035,t5.2019.12.18,8,268,8,g,89665,89492,100,192,True
2036,t5.2019.12.18,8,269,8,d,89955,89765,100,192,True
2037,t5.2019.12.18,8,270,8,l,90249,90055,100,192,True
2038,t5.2019.12.18,8,271,8,o,90565,90349,100,192,True
2039,t5.2019.12.18,8,272,8,b,90890,90665,100,192,True
2040,t5.2019.12.18,8,273,8,m,91217,90990,100,192,True
2041,t5.2019.12.18,8,274,8,apostrophe,91539,91317,100,192,True
2042,t5.2019.12.18,8,275,8,y,91878,91639,100,192,True
2043,t5.2019.12.18,8,276,8,z,92201,91978,100,192,True
2044,t5.2019.12.18,8,277,8,f,92544,92301,100,192,True
2045,t5.2019.12.18,8,278,8,u,92858,92644,100,192,True
2046,t5.2019.12.18,8,279,9,v,93172,92958,100,192,True
2047,t5.2019.12.18,8,280,9,greaterThan,93474,93272,100,192,True
2048,t5.2019.12.18,8,281,9,p,93770,93574,100,192,True
2049,t5.2019.12.18,8,282,9,o,94120,93870,100,192,True
2050,t5.2019.12.18,8,283,9,s,94391,94221,100,192,True
2051,t5.2019.12.18,8,284,9,g,94739,94491,100,192,True
2052,t5.2019.12.18,8,285,9,x,95035,94839,100,192,True
2053,t5.2019.12.18,8,286,9,h,95375,95136,100,192,True
2054,t5.2019.12.18,8,287,9,tilde,95689,95476,100,192,True
2055,t5.2019.12.18,8,288,9,apostrophe,95989,95789,100,192,True
2056,t5.2019.12.18,8,289,9,comma,96336,96090,100,192,True
2057,t5.2019.12.18,8,290,9,k,96600,96436,100,192,True
2058,t5.2019.12.18,8,291,9,y,96896,96700,100,192,True
2059,t5.2019.12.18,8,292,9,j,97210,96996,100,192,True
2060,t5.2019.12.18,8,293,9,u,97485,97311,100,192,True
2061,t5.2019.12.18,8,294,9,z,97736,97585,100,192,True
2062,t5.2019.12.18,8,295,9,n,98011,97836,100,192,True
2063,t5.2019.12.18,8,296,9,q,98314,98111,100,192,True
2064,t5.2019.12.18,8,297,9,t,98597,98414,100,192,True
2065,t5.2019.12.18,8,298,9,r,98904,98697,100,192,True
2066,t5.2019.12.18,8,299,9,c,99172,99004,100,192,True
2067,t5.2019.12.18,8,300,9,d,99447,99272,100,192,True
2068,t5.2019.12.18,8,301,9,i,99793,99547,100,192,True
2069,t5.2019.12.18,8,302,9,questionMark,100092,99893,100,192,True
2070,t5.2019.12.18,8,303,9,e,100390,100192,100,192,True
2071,t5.2019.12.18,8,304,9,b,100659,100490,100,192,True
2072,t5.2019.12.18,8,305,9,m,100998,100759,100,192,True
2073,t5.2019.12.18,8,306,9,f,101346,101098,100,192,True
2074,t5.2019.12.18,8,307,9,a,101694,101446,100,192,True
2075,t5.2019.12.18,8,308,9,w,101963,101794,100,192,True
2076,t5.2019.12.18,8,309,9,l,102251,102063,100,192,True
2077,t5.2019.12.20,2,0,0,tilde,8766,8579,100,192,True
2078,t5.2019.12.20,2,1,0,w,9098,8866,100,192,True
2079,t5.2019.12.20,2,2,0,greaterThan,9432,9198,100,192,True
2080,t5.2019.12.20,2,3,0,o,9765,9533,100,192,True
2081,t5.2019.12.20,2,4,0,j,10036,9865,100,192,True
2082,t5.2019.12.20,2,5,0,s,10316,10136,100,192,True
2083,t5.2019.12.20,2,6,0,q,10659,10416,100,192,True
2084,t5.2019.12.20,2,7,0,n,10996,10759,100,192,True
2085,t5.2019.12.20,2,8,0,m,11272,11096,100,192,True
2086,t5.2019.12.20,2,9,0,p,11584,11372,100,192,True
2087,t5.2019.12.20,2,10,0,e,11930,11684,100,192,True
2088,t5.2019.12.20,2,11,0,g,12278,12030,100,192,True
2089,t5.2019.12.20,2,12,0,z,12628,12378,100,192,True
2090,t5.2019.12.20,2,13,0,apostrophe,12899,12728,100,192,True
2091,t5.2019.12.20,2,14,0,a,13200,12999,100,192,True
2092,t5.2019.12.20,2,15,0,y,13541,13300,100,192,True
2093,t5.2019.12.20,2,16,0,questionMark,13814,13641,100,192,True
2094,t5.2019.12.20,2,17,0,v,14078,13914,100,192,True
2095,t5.2019.12.20,2,18,0,d,14370,14178,100,192,True
2096,t5.2019.12.20,2,19,0,k,14714,14470,100,192,True
2097,t5.2019.12.20,2,20,0,i,15022,14814,100,192,True
2098,t5.2019.12.20,2,21,0,c,15363,15122,100,192,True
2099,t5.2019.12.20,2,22,0,t,15677,15463,100,192,True
2100,t5.2019.12.20,2,23,0,u,15966,15777,100,192,True
2101,t5.2019.12.20,2,24,0,comma,16272,16066,100,192,True
2102,t5.2019.12.20,2,25,0,l,16554,16372,100,192,True
2103,t5.2019.12.20,2,26,0,b,16814,16654,100,192,True
2104,t5.2019.12.20,2,27,0,h,17072,16914,100,192,True
2105,t5.2019.12.20,2,28,0,r,17325,17173,100,192,True
2106,t5.2019.12.20,2,29,0,f,17576,17425,100,192,True
2107,t5.2019.12.20,2,30,0,x,17879,17676,100,192,True
2108,t5.2019.12.20,2,31,1,k,18208,17979,100,192,True
2109,t5.2019.12.20,2,32,1,z,18509,18308,100,192,True
2110,t5.2019.12.20,2,33,1,o,18792,18609,100,192,True
2111,t5.2019.12.20,2,34,1,n,19140,18892,100,192,True
2112,t5.2019.12.20,2,35,1,comma,19437,19240,100,192,True
2113,t5.2019.12.20,2,36,1,b,19773,19537,100,192,True
2114,t5.2019.12.20,2,37,1,j,20041,19873,100,192,True
2115,t5.2019.12.20,2,38,1,t,20321,20141,100,192,True
2116,t5.2019.12.20,2,39,1,y,20585,20421,100,192,True
2117,t5.2019.12.20,2,40,1,r,20924,20685,100,192,True
2118,t5.2019.12.20,2,41,1,apostrophe,21180,21024,100,192,True
2119,t5.2019.12.20,2,42,1,m,21483,21280,100,192,True
2120,t5.2019.12.20,2,43,1,f,21739,21583,100,192,True
2121,t5.2019.12.20,2,44,1,v,22030,21839,100,192,True
2122,t5.2019.12.20,2,45,1,q,22301,22130,100,192,True
2123,t5.2019.12.20,2,46,1,s,22579,22401,100,192,True
2124,t5.2019.12.20,2,47,1,h,22878,22679,100,192,True
2125,t5.2019.12.20,2,48,1,tilde,23165,22978,100,192,True
2126,t5.2019.12.20,2,49,1,d,23439,23265,100,192,True
2127,t5.2019.12.20,2,50,1,c,23707,23539,100,192,True
2128,t5.2019.12.20,2,51,1,i,23991,23807,100,192,True
2129,t5.2019.12.20,2,52,1,u,24272,24091,100,192,True
2130,t5.2019.12.20,2,53,1,g,24578,24372,100,192,True
2131,t5.2019.12.20,2,54,1,w,24912,24678,100,192,True
2132,t5.2019.12.20,2,55,1,questionMark,25253,25012,100,192,True
2133,t5.2019.12.20,2,56,1,p,25584,25353,100,192,True
2134,t5.2019.12.20,2,57,1,x,25859,25684,100,192,True
2135,t5.2019.12.20,2,58,1,a,26157,25959,100,192,True
2136,t5.2019.12.20,2,59,1,e,26496,26257,100,192,True
2137,t5.2019.12.20,2,60,1,l,26845,26596,100,192,True
2138,t5.2019.12.20,2,61,1,greaterThan,27184,26945,100,192,True
2139,t5.2019.12.20,2,62,2,w,27462,27284,100,192,True
2140,t5.2019.12.20,2,63,2,r,27779,27562,100,192,True
2141,t5.2019.12.20,2,64,2,g,28066,27879,100,192,True
2142,t5.2019.12.20,2,65,2,n,28332,28166,100,192,True
2143,t5.2019.12.20,2,66,2,comma,28652,28432,100,192,True
2144,t5.2019.12.20,2,67,2,greaterThan,28950,28752,100,192,True
2145,t5.2019.12.20,2,68,2,apostrophe,29224,29050,100,192,True
2146,t5.2019.12.20,2,69,2,b,29526,29324,100,192,True
2147,t5.2019.12.20,2,70,2,t,29782,29626,100,192,True
2148,t5.2019.12.20,2,71,2,questionMark,30059,29882,100,192,True
2149,t5.2019.12.20,2,72,2,v,30312,30159,100,192,True
2150,t5.2019.12.20,2,73,2,c,30564,30412,100,192,True
2151,t5.2019.12.20,2,74,2,a,30851,30664,100,192,True
2152,t5.2019.12.20,2,75,2,y,31164,30951,100,192,True
2153,t5.2019.12.20,2,76,2,z,31440,31264,100,192,True
2154,t5.2019.12.20,2,77,2,m,31765,31540,100,192,True
2155,t5.2019.12.20,2,78,2,o,32060,31866,100,192,True
2156,t5.2019.12.20,2,79,2,f,32351,32160,100,192,True
2157,t5.2019.12.20,2,80,2,x,32652,32452,100,192,True
2158,t5.2019.12.20,2,81,2,l,32957,32752,100,192,True
2159,t5.2019.12.20,2,82,2,q,33236,33057,100,192,True
2160,t5.2019.12.20,2,83,2,h,33536,33336,100,192,True
2161,t5.2019.12.20,2,84,2,e,33887,33637,100,192,True
2162,t5.2019.12.20,2,85,2,k,34185,33987,100,192,True
2163,t5.2019.12.20,2,86,2,d,34444,34285,100,192,True
2164,t5.2019.12.20,2,87,2,tilde,34760,34544,100,192,True
2165,t5.2019.12.20,2,88,2,s,35044,34860,100,192,True
2166,t5.2019.12.20,2,89,2,p,35383,35144,100,192,True
2167,t5.2019.12.20,2,90,2,u,35710,35483,100,192,True
2168,t5.2019.12.20,2,91,2,i,35994,35810,100,192,True
2169,t5.2019.12.20,2,92,2,j,36330,36094,100,192,True
2170,t5.2019.12.20,2,93,3,apostrophe,36602,36430,100,192,True
2171,t5.2019.12.20,2,94,3,c,36919,36702,100,192,True
2172,t5.2019.12.20,2,95,3,r,37197,37019,100,192,True
2173,t5.2019.12.20,2,96,3,a,37453,37297,100,192,True
2174,t5.2019.12.20,2,97,3,questionMark,37761,37553,100,192,True
2175,t5.2019.12.20,2,98,3,t,38077,37861,100,192,True
2176,t5.2019.12.20,2,99,3,f,38411,38178,100,192,True
